epoch,lr,train_threshold,train_accuracy,train_precision,train_recall_sensitivity,train_specificity,train_f1,train_roc_auc,train_pr_auc,train_ppv,train_npv,train_balanced_accuracy,train_tn,train_fp,train_fn,train_tp,train_loss,val_threshold,val_accuracy,val_precision,val_recall_sensitivity,val_specificity,val_f1,val_roc_auc,val_pr_auc,val_ppv,val_npv,val_balanced_accuracy,val_tn,val_fp,val_fn,val_tp,val_loss
1,0.0001,0.5,0.7457224928187836,0.46215204297574475,0.7870806764624342,0.7336987184653825,0.5823589743589743,0.8351253145973272,0.5951746902308824,0.46215204297574475,0.9221963326917232,0.7603896974639084,9103,3304,768,2839,0.7777609726872592,0.5,0.7624281788658506,0.4889753566796368,0.822246455834242,0.744653272845107,0.6132574217161447,0.8671380441873138,0.6674950489663706,0.4889753566796368,0.9337667614790736,0.7834498643396746,2298,788,163,754,0.7076531577908394
2,0.0001,0.5,0.7760084925690022,0.5017082336863683,0.8142500693096756,0.7648907874586927,0.6208646020505232,0.8758368248122004,0.6830112224535407,0.5017082336863683,0.9340551181102362,0.7895704283841841,9490,2917,670,2937,0.682025067939046,0.5,0.7879090681988509,0.5246376811594203,0.7895310796074155,0.7874270900842515,0.630387461906835,0.8745069547560975,0.670264018542724,0.5246376811594203,0.9264201296225696,0.7884790848458335,2430,656,193,724,0.7342271755672591
3,0.0001,0.5,0.7851255151742226,0.5143004824259132,0.8275575270307735,0.772789554283872,0.6343640420784189,0.8896495331420466,0.7104983495333218,0.5143004824259132,0.939079333986288,0.8001735406573227,9588,2819,622,2985,0.6435043070964545,0.5,0.7279540344741444,0.4520624303232999,0.8844056706652127,0.6814646791963707,0.5983032091479159,0.878550614835635,0.6923389138317357,0.4520624303232999,0.9520144861928475,0.7829351749307917,2103,983,106,811,0.6893782709766382
4,0.0001,0.5,0.7945547645809916,0.5273889752894418,0.8461325200998059,0.7795599258483115,0.6497764530551415,0.9006065733437144,0.7336914381527533,0.5273889752894418,0.9457318861836316,0.8128462229740587,9672,2735,555,3052,0.6123338577317673,0.5,0.7804146889832626,0.5129251700680272,0.822246455834242,0.7679844458846403,0.6317553414327608,0.880830761358681,0.6979852420816164,0.5129251700680272,0.9356494275562574,0.7951154508594411,2370,716,163,754,0.6778188358983963
5,0.0001,0.5,0.8150992881228925,0.5581353491720662,0.8597172165234267,0.8021278310631096,0.6768525592055004,0.9130343506729715,0.763710186355236,0.5581353491720662,0.9516159877605661,0.8309225237932681,9952,2455,506,3101,0.5739466268664608,0.5,0.7274544091931052,0.45193370165745855,0.8920392584514721,0.6785482825664291,0.5999266593325999,0.8772187477693258,0.6890124458754723,0.45193370165745855,0.9548563611491108,0.7852937705089507,2094,992,99,818,0.726975906425317
6,0.0001,0.5,0.8277132509054578,0.5774287801314828,0.8766287773773219,0.81349238333199,0.6962457337883959,0.9233925244406129,0.7819782115906503,0.5774287801314828,0.957771873220725,0.845060580354656,10093,2314,445,3162,0.5385753215885317,0.5,0.8121408943292531,0.5699745547073791,0.732824427480916,0.8357096565132858,0.6412213740458015,0.8763434400688089,0.6906436977245695,0.5699745547073791,0.9132436260623229,0.784267041997101,2579,507,245,672,0.7410480199591565
7,5e-05,0.5,0.8445734981890846,0.605831124574025,0.887163848073191,0.8321915047956798,0.7199910001124986,0.937991219128313,0.8212157527348027,0.605831124574025,0.9620760342899739,0.8596776764344354,10325,2082,407,3200,0.4864407185647942,0.5,0.8201348988258806,0.5987963891675026,0.6510359869138496,0.8703823720025924,0.6238244514106583,0.8696890519749727,0.6809341724261371,0.5987963891675026,0.89354624085163,0.760709179458221,2686,400,320,597,0.8742209850788831
8,5e-05,0.5,0.881790932933683,0.6747553017944535,0.9173828666481841,0.8714435399371323,0.7775819527670074,0.96018249354348,0.8775303874749995,0.6747553017944535,0.9731773177317732,0.8944132032926582,10812,1595,298,3309,0.39239048637729823,0.5,0.8111416437671746,0.5687446626814688,0.7262813522355507,0.8363577446532728,0.6379310344827587,0.8694908090924574,0.6726750641591912,0.5687446626814688,0.9113700564971752,0.7813195484444118,2581,505,251,666,0.9329865239365173
9,5e-05,0.5,0.9022730111152741,0.7187232219365896,0.9301358469642362,0.8941726444748932,0.8108761329305136,0.9733715432783872,0.9184532232733024,0.7187232219365896,0.9777895293495505,0.9121542457195647,11094,1313,252,3355,0.3215408493989533,0.5,0.793654758930802,0.5364875701684042,0.7295528898582334,0.812702527543746,0.6182994454713494,0.8651944865155969,0.6504225704311745,0.5364875701684042,0.9100145137880987,0.7711277087009897,2508,578,248,669,1.0019120170776468
