epoch,lr,train_threshold,train_accuracy,train_precision,train_recall_sensitivity,train_specificity,train_f1,train_roc_auc,train_pr_auc,train_ppv,train_npv,train_balanced_accuracy,train_tn,train_fp,train_fn,train_tp,train_loss,val_threshold,val_accuracy,val_precision,val_recall_sensitivity,val_specificity,val_f1,val_roc_auc,val_pr_auc,val_ppv,val_npv,val_balanced_accuracy,val_tn,val_fp,val_fn,val_tp,val_loss
1,0.0008,0.5,0.7524041463719245,0.4695991847826087,0.7665650124757416,0.7482872571935197,0.5824117956819379,0.8354226305928474,0.6010440332448354,0.4695991847826087,0.9168477187438278,0.7574261348346307,9284,3123,842,2765,0.7771396478180941,0.5,0.8230022404779687,0.7484276729559748,0.37658227848101267,0.9608993157380255,0.5010526315789474,0.855534726604551,0.6451432832550705,0.7484276729559748,0.8330508474576271,0.6687407971095191,983,40,197,119,1.7330940421434193
2,0.0008,0.5,0.7801298863494442,0.5073832417582418,0.8192403659550873,0.7687595712098009,0.6266567702258509,0.87423773601964,0.6742265489519709,0.5073832417582418,0.9360157016683023,0.7939999685824441,9538,2869,652,2955,0.6897684197397853,0.5,0.6019417475728155,0.36848484848484847,0.9620253164556962,0.49071358748778104,0.5328659070990359,0.8638157813331354,0.6567175773045114,0.36848484848484847,0.9766536964980544,0.7263694519717386,502,521,12,304,0.934543329713236
3,0.0008,0.5,0.7783814162607718,0.504790221341262,0.8472414749098974,0.7583622148786975,0.6326467239416209,0.8841897607861485,0.7016564428125786,0.504790221341262,0.9446787148594378,0.8028018448942975,9409,2998,551,3056,0.6613451474999553,0.5,0.7027632561613144,0.4369230769230769,0.8987341772151899,0.6422287390029325,0.587991718426501,0.8676175804595568,0.664451862710327,0.4369230769230769,0.95355587808418,0.7704814581090612,657,366,32,284,0.752823068723472
4,0.0008,0.5,0.7861246409391782,0.5152992602555481,0.8497366232326032,0.767631175949061,0.641548927263213,0.8945794079730294,0.7218100283390589,0.5152992602555481,0.9461553745281145,0.8086838995908321,9524,2883,542,3065,0.6296834857392076,0.5,0.7303958177744585,0.46218487394957986,0.870253164556962,0.6871945259042033,0.6037321624588364,0.8653965131098654,0.6478998996193107,0.46218487394957986,0.9448924731182796,0.7787238452305827,703,320,41,275,0.7261295813602507
5,0.0008,0.5,0.7884975646309479,0.5184563758389261,0.8566675907956751,0.7686789715483195,0.6459705236751333,0.8980727228824763,0.7229295968725948,0.5184563758389261,0.9485776805251641,0.8126732811719973,9537,2870,517,3090,0.6195199592917157,0.5,0.8409260642270351,0.7587939698492462,0.4778481012658228,0.9530791788856305,0.5864077669902913,0.861393642426717,0.6772456597575962,0.7587939698492462,0.8552631578947368,0.7154636400757266,975,48,165,151,1.3440272610876611
6,0.0008,0.5,0.7998001748470088,0.5351446099912358,0.8464097588023288,0.7862496977512694,0.655713058419244,0.9006149081576131,0.7301910372650378,0.5351446099912358,0.9462605490348239,0.8163297282767992,9755,2652,554,3053,0.6136321837169275,0.5,0.8162808065720687,0.5935828877005348,0.7025316455696202,0.8514173998044966,0.6434782608695652,0.8706181867676356,0.6729030481687205,0.5935828877005348,0.9025906735751296,0.7769745226870584,871,152,94,222,0.8213087529099815
7,0.0008,0.5,0.8045460222305483,0.5412701159370134,0.8672026614915442,0.7863302974127508,0.666524611122949,0.909440247082318,0.7456609564051859,0.5412701159370134,0.953199804592086,0.8267664794521475,9756,2651,479,3128,0.5841958411284507,0.5,0.648991784914115,0.39509536784741145,0.9177215189873418,0.5659824046920822,0.5523809523809524,0.8528558347872353,0.6642825616328765,0.39509536784741145,0.9570247933884297,0.7418519618397119,579,444,26,290,0.7850635843636653
8,0.0008,0.5,0.8108530036218309,0.5501910385550538,0.8782922095924591,0.7912468767631176,0.6765616657768286,0.9140794424854156,0.7568476837069966,0.5501910385550538,0.9571957878315133,0.8347695431777884,9817,2590,439,3168,0.5664070110069733,0.5,0.6512322628827483,0.39614855570839064,0.9113924050632911,0.570869990224829,0.5522531160115053,0.856676194365047,0.6584591077394306,0.39614855570839064,0.954248366013072,0.74113119764406,584,439,28,288,0.8395536627406234
9,0.0004,0.5,0.809916323217185,0.5488800138913006,0.876351538674799,0.7906020794712663,0.6749946615417467,0.9158875161224462,0.7669529413300936,0.5488800138913006,0.9565090199902486,0.8334768090730327,9809,2598,446,3161,0.5626863896943544,0.5,0.7333831217326363,0.46371681415929206,0.8291139240506329,0.7038123167155426,0.5947786606129398,0.859386020268013,0.647109553038887,0.46371681415929206,0.9302325581395349,0.7664631203830877,720,303,54,262,0.7581729478939333
10,0.0004,0.5,0.8360184838266517,0.5894257064721969,0.8963127252564458,0.8184895623438382,0.711174659040915,0.9344351026251334,0.8096310333187843,0.5894257064721969,0.9644790578402508,0.857401143800142,10155,2252,374,3233,0.4961028044197284,0.5,0.7983569828230023,0.5545023696682464,0.740506329113924,0.8162267839687195,0.6341463414634146,0.8720071272133338,0.7013533100442947,0.5545023696682464,0.910577971646674,0.7783665565413218,835,188,82,234,0.8414739147329438
