epoch,lr,train_threshold,train_accuracy,train_precision,train_recall_sensitivity,train_specificity,train_f1,train_roc_auc,train_pr_auc,train_ppv,train_npv,train_balanced_accuracy,train_tn,train_fp,train_fn,train_tp,train_loss,val_threshold,val_accuracy,val_precision,val_recall_sensitivity,val_specificity,val_f1,val_roc_auc,val_pr_auc,val_ppv,val_npv,val_balanced_accuracy,val_tn,val_fp,val_fn,val_tp,val_loss
1,0.0008,0.5,0.727426002248033,0.4406142275148856,0.7795952314943166,0.7122592085113243,0.5630193212533787,0.8203845928931656,0.5533644010370206,0.4406142275148856,0.9174626245847176,0.7459272200028204,8837,3570,795,2812,0.807222296611876,0.5,0.6474981329350261,0.3962765957446808,0.9430379746835443,0.5562072336265884,0.5580524344569289,0.8463967977034537,0.6183982333306877,0.3962765957446808,0.969335604770017,0.7496226041550664,569,454,18,298,0.8327820246748465
2,0.0008,0.5,0.7583989009616585,0.4787268593699253,0.8172996950374273,0.741275086644636,0.6037890424987199,0.8583975897952739,0.6409379149679119,0.4787268593699253,0.9331371753246753,0.7792873908410316,9197,3210,659,2948,0.7277477431330056,0.5,0.690067214339059,0.4225352112676056,0.8544303797468354,0.6392961876832844,0.5654450261780105,0.8441293292252868,0.6292719372624478,0.4225352112676056,0.9342857142857143,0.74686328371506,654,369,46,270,0.7672335537535829
3,0.0008,0.5,0.7721368802297989,0.49650233177881414,0.826448572220682,0.7563472233416619,0.62033087087712,0.8699275087940666,0.657705008559576,0.49650233177881414,0.9374625374625375,0.791397897781172,9384,3023,626,2981,0.6961764275722473,0.5,0.7274085138162808,0.4567901234567901,0.819620253164557,0.6989247311827957,0.5866364665911665,0.8460286820842149,0.6391707190548334,0.4567901234567901,0.9261658031088082,0.7592724921736764,715,308,57,259,0.765291068872647
4,0.0008,0.5,0.7770700636942676,0.5030624068862771,0.8425284169670086,0.7580398162327718,0.6299751243781094,0.8805247554139922,0.677436711157359,0.5030624068862771,0.9430462248069789,0.8002841165998902,9405,3002,568,3039,0.6666233760521209,0.5,0.8155339805825242,0.6,0.6550632911392406,0.8651026392961877,0.6263237518910741,0.8530754667953524,0.6403497575940222,0.6,0.8903420523138833,0.7600829652177141,885,138,109,207,0.9095268279336298
5,0.0008,0.5,0.7783814162607718,0.5047603414313854,0.852509010257832,0.7568308213105505,0.634085988246211,0.8837782824200965,0.679780911463653,0.5047603414313854,0.9463817778673654,0.8046699157841912,9390,3017,532,3075,0.6590545960054485,0.5,0.7348767737117252,0.4649910233393178,0.819620253164557,0.7086999022482894,0.5933562428407789,0.850619300394719,0.6342754539053236,0.4649910233393178,0.9271099744245525,0.7641600777064232,725,298,57,259,0.7607046485036233
6,0.0008,0.5,0.7842512801298863,0.5126078301260784,0.8566675907956751,0.7631981945675829,0.6414115204981837,0.8926040570790401,0.705333215419641,0.5126078301260784,0.9482275185259363,0.8099328926816289,9469,2938,517,3090,0.6344832184238203,0.5,0.7154592979835698,0.44749596122778673,0.8765822784810127,0.6656891495601173,0.5925133689839572,0.8501367286585744,0.6337477292587498,0.44749596122778673,0.9458333333333333,0.771135714020565,681,342,39,277,0.825234501374311
7,0.0004,0.5,0.7913076058448857,0.5224843034108264,0.8536179650679235,0.7731925525912792,0.6482105263157895,0.8967104947529889,0.7170789017168003,0.5224843034108264,0.9478312419721372,0.8134052588296014,9593,2814,528,3079,0.6249779788715586,0.5,0.8103061986557132,0.6220472440944882,0.5,0.906158357771261,0.5543859649122806,0.8375372755732087,0.583826341713329,0.6220472440944882,0.8543778801843318,0.7030791788856305,927,96,158,158,1.065476452084599
8,0.0004,0.5,0.8202198076682903,0.5653500897666068,0.8730246742445246,0.8048682195534779,0.6862809196905306,0.916052268355355,0.7594768221817692,0.5653500897666068,0.9561470700880889,0.8389464468990012,9986,2421,458,3149,0.5607781989365701,0.5,0.8230022404779687,0.6246056782334385,0.6265822784810127,0.8836754643206256,0.6255924170616114,0.857517601494735,0.665847761404994,0.6246056782334385,0.8845401174168297,0.7551288714008191,904,119,118,198,1.002512632064449
9,0.0004,0.5,0.8321468714874485,0.5831674208144796,0.8932630995286942,0.8143789796082856,0.7056504599211564,0.9318649521500122,0.7963293819519659,0.5831674208144796,0.9632948803508438,0.85382103956849,10104,2303,385,3222,0.5073971530910852,0.5,0.700522778192681,0.43134087237479807,0.8449367088607594,0.6559139784946236,0.5711229946524065,0.8396624472573839,0.6271446835371854,0.43134087237479807,0.9319444444444445,0.7504253436776915,671,352,49,267,0.920387932130701
10,0.0004,0.5,0.8425752466591733,0.5993413830954994,0.9082339894649293,0.8234867413556863,0.7221426209632977,0.9406300703683981,0.8195871975908191,0.5993413830954994,0.9686196435343193,0.8658603654103079,10217,2190,331,3276,0.47299089555110885,0.5,0.7737117251680359,0.5142857142857142,0.740506329113924,0.7839687194525904,0.6070038910505836,0.8396902879344692,0.5900161485242994,0.5142857142857142,0.9072398190045249,0.7622375242832572,802,221,82,234,1.115487790935693
