epoch,lr,train_threshold,train_accuracy,train_precision,train_recall_sensitivity,train_specificity,train_f1,train_roc_auc,train_pr_auc,train_ppv,train_npv,train_balanced_accuracy,train_tn,train_fp,train_fn,train_tp,train_loss,val_threshold,val_accuracy,val_precision,val_recall_sensitivity,val_specificity,val_f1,val_roc_auc,val_pr_auc,val_ppv,val_npv,val_balanced_accuracy,val_tn,val_fp,val_fn,val_tp,val_loss
1,0.0008,0.5,0.7420382165605095,0.4578235672891178,0.7884668699750486,0.7285403401305715,0.5792850595783685,0.8376965041310176,0.6105810961544772,0.4578235672891178,0.9221587431136503,0.75850360505281,9039,3368,763,2844,0.7772017158088693,0.5,0.792905321009243,0.5347003154574133,0.7393675027262814,0.8088139987038238,0.6205949656750572,0.8573471073854485,0.6529783232771543,0.5347003154574133,0.9126142595978062,0.7740907507150525,2496,590,239,678,0.7552338372073768
2,0.0008,0.5,0.7874984388659922,0.5178633975481611,0.8197948433601331,0.7781091319416459,0.6347536760759901,0.878356150798816,0.6878674390479342,0.5178633975481611,0.936917701863354,0.7989519876508895,9654,2753,650,2957,0.6769008577815361,0.5,0.801898576067949,0.5521885521885522,0.7153762268266085,0.8276085547634479,0.6232779097387173,0.8649453577594949,0.6545670549572482,0.5521885521885522,0.9072824156305507,0.7714923907950282,2554,532,261,656,0.7487593272492912
3,0.0008,0.5,0.7891844635943549,0.5201887781856319,0.8250623787080676,0.7787539292334972,0.6380789022298456,0.8848569816322823,0.6959881270164714,0.5201887781856319,0.9386962013018556,0.8019081539707824,9662,2745,631,2976,0.6587483822086025,0.5,0.7979015738196352,0.5445544554455446,0.7197382769901853,0.8211276733635774,0.6200093940817285,0.8713474367301302,0.6768770607039614,0.5445544554455446,0.9079183088498746,0.7704329751768814,2534,552,257,660,0.721692669683476
4,0.0008,0.5,0.8001748470088672,0.5361906455628668,0.8358746881064597,0.789796082856452,0.6533044420368364,0.8980559862186421,0.7348568586436209,0.5361906455628668,0.9430276200558175,0.8128353854814558,9799,2608,592,3015,0.6207509803998272,0.5,0.7329502872845366,0.45617070357554784,0.8625954198473282,0.6944264419961115,0.5967559411542814,0.8688572092914777,0.6671970503061335,0.45617070357554784,0.9444689290436316,0.7785109309217199,2143,943,126,791,0.7240286768599508
5,0.0008,0.5,0.8097289871362557,0.5506146059291396,0.8444690878846687,0.7996292415571855,0.6665937192252982,0.9049997353193817,0.7437712034545182,0.5506146059291396,0.9464796794504865,0.8220491647209272,9921,2486,561,3046,0.5980040868808226,0.5,0.7726704971271546,0.5024356297842728,0.787350054525627,0.7683084899546339,0.6134239592183517,0.8683328020942365,0.6634471275564191,0.5024356297842728,0.9240062353858145,0.7778292722401304,2371,715,195,722,0.7163493274570315
6,0.0004,0.5,0.8185337829399275,0.5645369176947155,0.8500138619351262,0.8093818005964375,0.6784686877627794,0.9111264492045941,0.7540309983517485,0.5645369176947155,0.9488802796938486,0.8296978312657819,10042,2365,541,3066,0.5823534488811972,0.5,0.6997252060954284,0.4265842349304482,0.9029443838604144,0.6393389500972132,0.5794261721483555,0.863473377853761,0.6645347023606918,0.4265842349304482,0.9568380213385063,0.7711416669788138,1973,1113,89,828,0.7388203746224832
7,0.0004,0.5,0.8413887848132884,0.6008316008316008,0.8813418353202107,0.8297735149512372,0.7145425938413127,0.9296537796515194,0.7942451907586915,0.6008316008316008,0.9600857968852,0.8555576751357239,10295,2112,428,3179,0.5182471265763964,0.5,0.8143892080939296,0.5804066543438078,0.6848418756815703,0.8528839922229423,0.6283141570785392,0.8725655173291136,0.6748215411085968,0.5804066543438078,0.9010612803834304,0.7688629339522564,2632,454,289,628,0.8813560436643304
8,0.0004,0.5,0.8561258898463844,0.6255540566583156,0.8999168283892431,0.8433948577415975,0.73806275579809,0.9430682045418747,0.8294018244813542,0.6255540566583156,0.9666512702078522,0.8716558430654203,10464,1943,361,3246,0.4669660265688088,0.5,0.7734199350487134,0.5035112359550562,0.781897491821156,0.770900842514582,0.6125587355830842,0.8636189679920787,0.6668451408461575,0.5035112359550562,0.9224505622334238,0.7763991671678689,2379,707,200,717,0.7941472564760875
9,0.0004,0.5,0.8754215061820907,0.6625,0.911006376490158,0.8650761666800999,0.7671296836698961,0.9533305949857178,0.8547421252652444,0.6625,0.9709607381943188,0.8880412715851289,10733,1674,321,3286,0.42220973507345905,0.5,0.8228828378715963,0.6085594989561587,0.6357688113413305,0.8784834737524303,0.6218666666666667,0.8644389726424822,0.6616471891267497,0.6085594989561587,0.890311986863711,0.7571261425468804,2711,375,334,583,0.9574632061858966
10,0.0002,0.5,0.8846634195079306,0.6825726141078838,0.9121153313002495,0.8766825179334247,0.7808235433724932,0.9599853517321633,0.877780715650034,0.6825726141078838,0.9716812578166875,0.8943989246168371,10877,1530,317,3290,0.3927084311118983,0.5,0.7874094429178117,0.5252293577981652,0.7491821155943293,0.7987686325340246,0.6175280898876404,0.8576181453371227,0.6388885368393685,0.5252293577981652,0.9146567717996289,0.773975374064177,2465,621,230,687,1.0093796420418975
11,0.0002,0.5,0.9083302110653179,0.7295556986477785,0.9423343498752426,0.8984444265334086,0.8224050326639245,0.9752523398425846,0.9193688062018549,0.7295556986477785,0.9816820783795684,0.9203893882043256,11147,1260,208,3399,0.3088309647655225,0.5,0.8178865850612042,0.6042128603104213,0.5943293347873501,0.8843162670123137,0.5992303463441452,0.8578736348274226,0.6394187572474193,0.6042128603104213,0.8800386971944534,0.7393228008998318,2729,357,372,545,1.1508620824630398
12,0.0002,0.5,0.9368052953665542,0.8035087719298246,0.952314943166066,0.9322962843556057,0.8716061913219995,0.9856052065906524,0.949182835490243,0.8035087719298246,0.9853479853479854,0.9423056137608359,11567,840,172,3435,0.2314906987887696,0.5,0.821134149387959,0.6153846153846154,0.5845147219193021,0.8914452365521711,0.5995525727069351,0.8558579888347913,0.6398330109188581,0.6153846153846154,0.8783524904214559,0.7379799792357367,2751,335,381,536,1.352372318290336
