epoch,lr,train_threshold,train_accuracy,train_precision,train_recall_sensitivity,train_specificity,train_f1,train_roc_auc,train_pr_auc,train_ppv,train_npv,train_balanced_accuracy,train_tn,train_fp,train_fn,train_tp,train_loss,val_threshold,val_accuracy,val_precision,val_recall_sensitivity,val_specificity,val_f1,val_roc_auc,val_pr_auc,val_ppv,val_npv,val_balanced_accuracy,val_tn,val_fp,val_fn,val_tp,val_loss
1,0.0008,0.5,0.739415511427501,0.4543401097128106,0.7807041863044081,0.7274119448698315,0.5744008159102498,0.8335409178694813,0.6007993225015996,0.4543401097128106,0.9194172779136104,0.7540580655871199,9025,3382,791,2816,0.7828752249535125,0.5,0.22957781663752186,0.22919270182454388,1.0,0.0006480881399870382,0.37291581943879626,0.7497213645047002,0.4582609050266628,0.22919270182454388,1.0,0.5003240440699935,2,3084,0,917,1.2020783961012815
2,0.0008,0.5,0.7750718121643562,0.5004205214465938,0.8247851400055448,0.7606190054001774,0.6229061976549414,0.872739670534415,0.6761880186060825,0.5004205214465938,0.9372330916674942,0.7927020727028611,9437,2970,632,2975,0.6910135462904328,0.5,0.8011491381463902,0.5561745589600743,0.653217011995638,0.8451069345430978,0.600802407221665,0.8418233822002628,0.610749779174797,0.5561745589600743,0.8913192071086808,0.749161973269368,2608,478,318,599,0.8259116564873842
3,0.0008,0.5,0.7839390533283377,0.512678971882008,0.8239534238979762,0.7723059563149834,0.6320714589536367,0.8816837861435127,0.6929392285378223,0.512678971882008,0.9378486835666047,0.7981296901064798,9582,2825,635,2972,0.6667852943884801,0.5,0.8071446415188609,0.5685903500473037,0.6553980370774264,0.8522359040829552,0.6089159067882473,0.8537320901160551,0.6030919489091449,0.5685903500473037,0.8927359131025119,0.7538169705801908,2630,456,316,601,0.792602605084732
4,0.0008,0.5,0.7899338079180717,0.5210608424336973,0.8333795397837538,0.7773031353268316,0.6412116040955631,0.8900422525904903,0.7122106416947349,0.5210608424336973,0.9413372376769156,0.8053413375552927,9644,2763,601,3006,0.6445719579475954,0.5,0.2932800399700225,0.24383708467309753,0.9923664122137404,0.08554763447828904,0.3914820391482039,0.7539920674577065,0.45441644944217013,0.24383708467309753,0.974169741697417,0.5389570233460147,264,2822,7,910,1.0343718438960896
5,0.0008,0.5,0.8009866366928937,0.5373931623931624,0.8367064042140283,0.7906020794712663,0.6544508294481188,0.8979671411246444,0.729687323457563,0.5373931623931624,0.9433544912483169,0.8136542418426473,9809,2598,589,3018,0.6191622465681431,0.5,0.23107669248063953,0.2295369211514393,1.0,0.002592352559948153,0.373371335504886,0.7412850874000216,0.4493690421256107,0.2295369211514393,1.0,0.501296176279974,8,3078,0,917,1.1000746012389169
6,0.0004,0.5,0.8077931809666542,0.5475633878798777,0.8441918491821458,0.7972112517127428,0.6642670157068062,0.9012295280602682,0.735118866704773,0.5475633878798777,0.9462355304697216,0.8207015504474443,9891,2516,562,3045,0.6128450906781411,0.5,0.7779165625780664,0.5115894039735099,0.6739367502726281,0.8088139987038238,0.5816470588235294,0.8429312100731414,0.6076452021763775,0.5115894039735099,0.8930232558139535,0.7413753744882259,2496,590,299,618,0.8106374913175612
7,0.0004,0.5,0.8252778818533782,0.5749212817188368,0.8605489326309953,0.815023776900137,0.6893182322895848,0.9188851218857041,0.7759557876233784,0.5749212817188368,0.9526142251530852,0.8377863547655662,10112,2295,503,3104,0.5539898035513472,0.5,0.7464401698725955,0.4681404421326398,0.7851690294438386,0.7349319507453014,0.5865580448065173,0.8306034004485026,0.5745055114477866,0.4681404421326398,0.920081135902637,0.7600504900945699,2268,818,197,720,0.7845777236846516
8,0.0004,0.5,0.8360809291869614,0.591467958271237,0.8802328805101192,0.823244942371242,0.7075208913649025,0.929110430228569,0.792726006033325,0.591467958271237,0.9594213789216607,0.8517389114406806,10214,2193,432,3175,0.5202302603450952,0.5,0.8056457656757432,0.6427104722792608,0.34133042529989094,0.9436163318211277,0.4458689458689459,0.845885417734151,0.6129022205081237,0.6427104722792608,0.8282138794084186,0.6424733785605093,2912,174,604,313,1.2632011979959799
