epoch,lr,train_threshold,train_accuracy,train_precision,train_recall_sensitivity,train_specificity,train_f1,train_roc_auc,train_pr_auc,train_ppv,train_npv,train_balanced_accuracy,train_tn,train_fp,train_fn,train_tp,train_loss,val_threshold,val_accuracy,val_precision,val_recall_sensitivity,val_specificity,val_f1,val_roc_auc,val_pr_auc,val_ppv,val_npv,val_balanced_accuracy,val_tn,val_fp,val_fn,val_tp,val_loss
1,0.0008,0.5,0.7469089546646684,0.4627837116154873,0.7687829220959246,0.7405496896913033,0.5777685175539119,0.834317116965974,0.6018457211313876,0.4627837116154873,0.9167830772300938,0.7546663058936139,9188,3219,834,2773,0.7793139055514583,0.5,0.6844866350237322,0.41236068895643363,0.8876772082878953,0.6241088788075179,0.5631269456935316,0.8424741206461658,0.5922776510758262,0.41236068895643363,0.9492360768851651,0.7558930435477066,1926,1160,103,814,0.7991831792523615
2,0.0008,0.5,0.7742600224803297,0.4993141289437586,0.8073191017466038,0.7646489884742484,0.6170145142493908,0.8699666801848559,0.6673007848081001,0.4993141289437586,0.9317422903162443,0.7859840451104261,9487,2920,695,2912,0.6995309631193535,0.5,0.7426929802648014,0.465778316172017,0.8386041439476554,0.7141931302657162,0.5989096573208723,0.8583796665703133,0.6336072674210452,0.465778316172017,0.9370748299319728,0.7763986371066858,2204,882,148,769,0.7274294445850001
3,0.0008,0.5,0.7824403646809042,0.5105038428693425,0.828666481840865,0.7690013701942452,0.6317903191714226,0.8788499494179586,0.6829790309951688,0.5105038428693425,0.9391672408701643,0.7988339260175551,9541,2866,618,2989,0.6742383486414366,0.5,0.7924056957282039,0.6096938775510204,0.2606324972737186,0.9504212572909916,0.3651642475171887,0.8245115839570974,0.5457395420689187,0.6096938775510204,0.8122403766269731,0.6055268772823551,2933,153,678,239,0.9802221948285118
4,0.0008,0.5,0.7893717996752841,0.520326615705351,0.8303299140560022,0.7774643346497945,0.639752216170031,0.8914417080657021,0.7118401200112813,0.520326615705351,0.9403392474166504,0.8038971243528983,9646,2761,612,2995,0.6391134362282104,0.5,0.5313514863852111,0.3200750469043152,0.9302071973827699,0.4128321451717434,0.47627024008933555,0.7892386625213527,0.5027054919295416,0.3200750469043152,0.9521674140508222,0.6715196712772566,1274,1812,64,853,0.9584747892512461
5,0.0004,0.5,0.7987386037217434,0.5341758632965468,0.8319933462711394,0.7890706859031192,0.6506233062330623,0.892325779317948,0.712959199975017,0.5341758632965468,0.9417083493651405,0.8105320160871293,9790,2617,606,3001,0.6378405774683337,0.5,0.7232075943042718,0.4435912581216775,0.8189749182115594,0.694750486066105,0.5754789272030651,0.8414251295646219,0.6298936315893264,0.4435912581216775,0.9281385281385282,0.7568627021388322,2144,942,166,751,0.8070140130335827
6,0.0004,0.5,0.8136005994754589,0.5566690962099126,0.8469642362073746,0.8039010236157008,0.6717976910390324,0.9093693453008153,0.7514244252613457,0.5566690962099126,0.9475584267528026,0.8254326299115378,9974,2433,552,3055,0.5853829631365327,0.5,0.5620784411691232,0.3384853168469861,0.955288985823337,0.44523655217109526,0.4998573466476462,0.8441648391334984,0.6204414973566741,0.3384853168469861,0.9710247349823321,0.7002627689972161,1374,1712,41,876,0.9263162309010268
7,0.0004,0.5,0.8284625952291744,0.5800744878957169,0.8635985583587469,0.8182477633593939,0.6939957669600089,0.9205896695366953,0.7735276319411748,0.5800744878957169,0.9537767756482526,0.8409231608590704,10152,2255,492,3115,0.5473223056733065,0.5,0.6939795153634774,0.4114942528735632,0.7808069792802618,0.6681788723266364,0.5389537071885585,0.7992213047844736,0.5706825562826086,0.4114942528735632,0.9111798497569598,0.7244929258034492,2062,1024,201,716,0.8709917610179416
