epoch,lr,train_threshold,train_accuracy,train_precision,train_recall_sensitivity,train_specificity,train_f1,train_roc_auc,train_pr_auc,train_ppv,train_npv,train_balanced_accuracy,train_tn,train_fp,train_fn,train_tp,train_loss,val_threshold,val_accuracy,val_precision,val_recall_sensitivity,val_specificity,val_f1,val_roc_auc,val_pr_auc,val_ppv,val_npv,val_balanced_accuracy,val_tn,val_fp,val_fn,val_tp,val_loss
1,0.0008,0.5,0.7391657299862621,0.45413582233665917,0.7823676185195453,0.7266059482550173,0.5746868954281641,0.8326297864037466,0.5930343333754238,0.45413582233665917,0.9198979591836735,0.7544867833872813,9015,3392,785,2822,0.7837011563103491,0.5,0.6482449589245706,0.39339752407152684,0.9050632911392406,0.5689149560117303,0.548418024928092,0.851875224272121,0.6301785154992486,0.39339752407152684,0.9509803921568627,0.7369891235754854,582,441,30,286,0.9909684457736196
2,0.0008,0.5,0.7602722617709504,0.4813863928112965,0.8317161075686166,0.7395018940920448,0.6098180709421689,0.8687791591397301,0.6633051547988129,0.4813863928112965,0.9379472500511143,0.7856090008303307,9175,3232,607,3000,0.6984197808157657,0.5,0.7871545929798357,0.5342163355408388,0.7658227848101266,0.793743890518084,0.6293888166449935,0.864202457403764,0.6691453812688184,0.5342163355408388,0.9164785553047404,0.7797833376641052,812,211,74,242,0.7418119521440188
3,0.0008,0.5,0.7712626451854627,0.495420346745175,0.8397560299417799,0.7513500443298138,0.6231869149264478,0.8815012917062189,0.6951578878397824,0.495420346745175,0.9416161616161616,0.7955530371357968,9322,3085,578,3029,0.6663815509041731,0.5,0.8274831964152353,0.6480836236933798,0.5886075949367089,0.9012707722385142,0.6169154228855721,0.8615359392207085,0.6603474583414999,0.6480836236933798,0.876425855513308,0.7449391835876116,922,101,130,186,1.0181997210076712
4,0.0008,0.5,0.7910578244036468,0.5225427534980135,0.8386470751316883,0.7772225356653502,0.6438910174542358,0.8925362724732447,0.7155392065969415,0.5225427534980135,0.943080684596577,0.8079348053985193,9643,2764,582,3025,0.636496760045096,0.5,0.713965646004481,0.44499178981937604,0.8575949367088608,0.6695992179863147,0.585945945945946,0.8604037516859077,0.6480837707488891,0.44499178981937604,0.9383561643835616,0.7635970773475877,685,338,45,271,0.720297332661111
5,0.0008,0.5,0.7913700512051954,0.5227895819054147,0.845855281397283,0.7755299427742404,0.646192947156624,0.8931744667154793,0.716202119481348,0.5227895819054147,0.9453723717822755,0.8106926120857617,9622,2785,556,3051,0.6346368428263397,0.5,0.7087378640776699,0.4432515337423313,0.9145569620253164,0.6451612903225806,0.5971074380165289,0.8701665491171411,0.6692786949529836,0.4432515337423313,0.9606986899563319,0.7798591261739485,660,363,27,289,0.7941352979650775
6,0.0008,0.5,0.8011739727738229,0.536930330015715,0.852509010257832,0.7862496977512694,0.6588815084636812,0.9029057194677277,0.7343169090722029,0.536930330015715,0.9482842422474969,0.8193793540045506,9755,2652,532,3075,0.6041366681707803,0.5,0.7408513816280806,0.47377326565143824,0.8860759493670886,0.6959921798631477,0.61742006615215,0.8748035685561206,0.674007875684372,0.47377326565143824,0.9518716577540107,0.7910340646151182,712,311,36,280,0.7233957615336702
7,0.0008,0.5,0.8075433995254152,0.5457875457875457,0.8674799001940671,0.7901184815023777,0.6700214132762312,0.9094889152449757,0.7472218045128495,0.5457875457875457,0.9535064682423888,0.8287991908482224,9803,2604,478,3129,0.5832313185880377,0.5,0.7326362957430919,0.4632867132867133,0.8386075949367089,0.6999022482893451,0.5968468468468469,0.8546500117549526,0.6342653628441646,0.4632867132867133,0.9335071707953064,0.769254921613027,716,307,51,265,0.7487269216192757
8,0.0008,0.5,0.8068565005620082,0.5440521083304766,0.8799556418075963,0.7856049004594181,0.6723863997457896,0.9136789580293855,0.7546703618978885,0.5440521083304766,0.9574656188605108,0.8327802711335073,9747,2660,433,3174,0.5709969218719373,0.5,0.79462285287528,0.5473441108545035,0.75,0.8084066471163245,0.6328437917222964,0.8537807639481791,0.6573171333587932,0.5473441108545035,0.91280353200883,0.7792033235581622,827,196,79,237,0.7909803515588106
9,0.0004,0.5,0.8134132633945298,0.5541367850271122,0.8782922095924591,0.7945514628838559,0.6795366795366795,0.9161996359094083,0.7630911493048764,0.5541367850271122,0.9573662231717976,0.8364218362381575,9858,2549,439,3168,0.5601387213972813,0.5,0.7281553398058253,0.458477508650519,0.8386075949367089,0.6940371456500489,0.5928411633109619,0.8619318955170323,0.6695038489822649,0.458477508650519,0.9329829172141918,0.7663223702933789,710,313,51,265,0.763019871453548
10,0.0004,0.5,0.833645560134882,0.5857428623386071,0.8929858608261714,0.8163939711453212,0.7074456402372062,0.933617709884077,0.8067790202055111,0.5857428623386071,0.9632905373276271,0.8546899159857463,10129,2278,386,3221,0.49813738426227794,0.5,0.806572068707991,0.5744125326370757,0.6962025316455697,0.8406647116324536,0.6294706723891274,0.8621886484279299,0.6722400600034429,0.5744125326370757,0.899581589958159,0.7684336216390116,860,163,96,220,0.9347442088508179
11,0.0004,0.5,0.854627201198951,0.6215086452593578,0.9068477959523149,0.8394454743290078,0.7375422773393461,0.9467866488079686,0.836556593311638,0.6215086452593578,0.968747093293647,0.8731466351406614,10415,1992,336,3271,0.4462415675768859,0.5,0.7042569081404033,0.43846153846153846,0.9018987341772152,0.6432062561094819,0.5900621118012422,0.8606728782310653,0.6333866784281776,0.43846153846153846,0.9550072568940493,0.7725524951433486,658,365,31,285,0.8254252278689042
