epoch,lr,train_threshold,train_accuracy,train_precision,train_recall_sensitivity,train_specificity,train_f1,train_roc_auc,train_pr_auc,train_ppv,train_npv,train_balanced_accuracy,train_tn,train_fp,train_fn,train_tp,train_loss,val_threshold,val_accuracy,val_precision,val_recall_sensitivity,val_specificity,val_f1,val_roc_auc,val_pr_auc,val_ppv,val_npv,val_balanced_accuracy,val_tn,val_fp,val_fn,val_tp,val_loss
1,0.0008,0.5,0.7257399775196703,0.4372501998401279,0.7582478514000555,0.7162891915853954,0.5546542283512472,0.8203475778282241,0.5653113688448043,0.4372501998401279,0.9106465826416641,0.7372685214927255,8887,3520,872,2735,0.8069029536991065,0.5,0.8028379387602689,0.56951871657754,0.6740506329113924,0.8426197458455523,0.6173913043478261,0.8482342823910811,0.6345983208029095,0.56951871657754,0.8932642487046633,0.7583351893784724,862,161,103,213,0.8650123030058566
2,0.0008,0.5,0.7645809916323217,0.48626790227464195,0.8001108954810091,0.754251632143145,0.6049046321525886,0.8554598472128059,0.6358231563547968,0.48626790227464195,0.928465125508483,0.777181263812077,9358,3049,721,2886,0.7316479363944091,0.5,0.8028379387602689,0.5718232044198895,0.6550632911392406,0.8484848484848485,0.6106194690265486,0.8571556726926264,0.6624155850502165,0.5718232044198895,0.8884339815762539,0.7517740698120445,868,155,109,207,0.7810209772763099
3,0.0008,0.5,0.7748220307231173,0.5000867302688639,0.7992791793734405,0.7677117756105425,0.6152368758002561,0.8680423995781735,0.659141762823964,0.5000867302688639,0.9293589618499366,0.7834954774919916,9525,2882,724,2883,0.7024583761591106,0.5,0.765496639283047,0.5023584905660378,0.6740506329113924,0.793743890518084,0.5756756756756757,0.8356812304341908,0.6248346826115853,0.5023584905660378,0.8874316939890711,0.7338972617147382,812,211,103,213,0.8466365928076558
4,0.0008,0.5,0.7836892718870988,0.512363825004323,0.8214582755752703,0.7727089546223905,0.6310969116080937,0.8761713458080993,0.6708289200806136,0.512363825004323,0.9370540514123742,0.7970836150988304,9587,2820,644,2963,0.6795494435684235,0.5,0.8088125466766244,0.6056338028169014,0.5443037974683544,0.8905180840664711,0.5733333333333334,0.8387560785478303,0.6342728400901918,0.6056338028169014,0.8635071090047394,0.7174109407674127,911,112,144,172,1.114828055967939
5,0.0004,0.5,0.7890595728737355,0.5197447835833764,0.8355974494039368,0.7755299427742404,0.6408675313629598,0.8848129724741767,0.6951449905650415,0.5197447835833764,0.9419481155163975,0.8055636960890886,9622,2785,593,3014,0.6559566691140043,0.5,0.7221807318894697,0.4515570934256055,0.8259493670886076,0.6901270772238515,0.5838926174496645,0.8397274088372496,0.6054149554934348,0.4515570934256055,0.9277266754270697,0.7580382221562295,706,317,55,261,0.7861869048057339
6,0.0004,0.5,0.8066067191207693,0.5456825510569688,0.8444690878846687,0.7955992584831144,0.6629665904886277,0.8996357574599545,0.7254749640544228,0.5456825510569688,0.9462231595092024,0.8200341731838916,9871,2536,561,3046,0.6149628697389131,0.5,0.7752053771471247,0.5168539325842697,0.7278481012658228,0.7898338220918866,0.6044678055190539,0.8489179256839526,0.6421881228715309,0.5168539325842697,0.9038031319910514,0.7588409616788547,808,215,86,230,0.793537693962043
7,0.0004,0.5,0.8205320344698389,0.567210709701082,0.8574993069032437,0.8097847989038446,0.6827814569536423,0.9165512957853617,0.7642969140148157,0.567210709701082,0.9513303664425717,0.8336420529035442,10047,2360,514,3093,0.5595598845084657,0.5,0.7595220313666916,0.49361702127659574,0.7341772151898734,0.7673509286412512,0.5903307888040712,0.8400800574136631,0.626096501505214,0.49361702127659574,0.903337169159954,0.7507640719155624,785,238,84,232,0.8006808399441885
