epoch,lr,train_threshold,train_accuracy,train_precision,train_recall_sensitivity,train_specificity,train_f1,train_roc_auc,train_pr_auc,train_ppv,train_npv,train_balanced_accuracy,train_tn,train_fp,train_fn,train_tp,train_loss,val_threshold,val_accuracy,val_precision,val_recall_sensitivity,val_specificity,val_f1,val_roc_auc,val_pr_auc,val_ppv,val_npv,val_balanced_accuracy,val_tn,val_fp,val_fn,val_tp,val_loss
1,0.0008,0.5,0.7377294866991383,0.45249158788655663,0.782922095924591,0.7245909567179818,0.5735174654752234,0.8368593581044748,0.6069315937319999,0.45249158788655663,0.9198813056379822,0.7537565263212864,8990,3417,783,2824,0.7726522604073569,0.5,0.8053959530352236,0.5622743682310469,0.6793893129770993,0.8428386260531432,0.6153086419753087,0.8437934429311394,0.6348209763115165,0.5622743682310469,0.8984455958549222,0.7611139695151212,2601,485,294,623,0.9144978169468144
2,0.0008,0.5,0.7677657050081179,0.4907529722589168,0.8239534238979762,0.7514306439912952,0.6151298768498396,0.8702571361592851,0.672786216356348,0.4907529722589168,0.9362321751355694,0.7876920339446357,9323,3084,635,2972,0.6953822321788758,0.5,0.7419435423432426,0.46454767726161367,0.8287895310796074,0.7161373946856773,0.5953779866823345,0.8676391286924945,0.6711498278367374,0.46454767726161367,0.9336713138994508,0.7724634628826423,2210,876,157,760,0.7147119798989049
3,0.0008,0.5,0.7803172224303734,0.5074626865671642,0.8389243138342113,0.7632787942290642,0.63239289446186,0.8858644103647635,0.7039124862968918,0.5074626865671642,0.9421948064869167,0.8011015540316377,9470,2937,581,3026,0.6540574884316411,0.5,0.834624031976018,0.6505312868949232,0.6008724100327154,0.9040829552819183,0.6247165532879818,0.8687321148522438,0.6741766064282309,0.6505312868949232,0.8840304182509505,0.7524776826573168,2790,296,366,551,1.2625492362269692
4,0.0008,0.5,0.7898713625577619,0.5205992509363296,0.8477959523149432,0.7730313532683163,0.6450796329501107,0.8917860721863261,0.7108767255189316,0.5205992509363296,0.9458579881656805,0.8104136527916297,9591,2816,549,3058,0.6391800254028775,0.5,0.6994753934549088,0.427263479145473,0.916030534351145,0.6351263771872975,0.5827263267429761,0.8717230734219549,0.6714681257931657,0.427263479145473,0.9621993127147767,0.7755784557692212,1960,1126,77,840,0.7329994066488793
5,0.0008,0.5,0.7878731110278506,0.5175997318136104,0.8561131133906293,0.7680341742564681,0.645147811553327,0.8962459797092195,0.7230786764903925,0.5175997318136104,0.9483479299363057,0.8120736438235487,9529,2878,519,3088,0.6256363999907616,0.5,0.792905321009243,0.5336391437308868,0.7611777535441657,0.8023331173039533,0.6274157303370786,0.8695286201235255,0.6721611845281823,0.5336391437308868,0.9187384044526902,0.7817554354240595,2476,610,219,698,0.7164631645261959
6,0.0008,0.5,0.8021106531784689,0.5380869565217391,0.8577765456057665,0.7859272991053438,0.661323073634712,0.9058135639778193,0.7432391652003746,0.5380869565217391,0.9500194855806703,0.8218519223555552,9751,2656,513,3094,0.5940467994415881,0.5,0.7481888583562328,0.4725075528700906,0.8527808069792803,0.7171095268956578,0.6080870917573873,0.8679186476230997,0.6687485956659343,0.4725075528700906,0.942504258943782,0.784945166937469,2213,873,135,782,0.7026021278205289
7,0.0004,0.5,0.8109778943424504,0.5507525376268814,0.8724701968394788,0.7931006689771903,0.6752494367557129,0.9104150627829353,0.7533887564830106,0.5507525376268814,0.9553398058252427,0.8327854329083346,9840,2567,460,3147,0.5829180664109189,0.5,0.7926555083687234,0.5343873517786562,0.737186477644493,0.8091380427738173,0.6196150320806599,0.8662994873954986,0.6678075966362587,0.5343873517786562,0.9119795471146822,0.7731622602091551,2497,589,241,676,0.7181524243350033
8,0.0004,0.5,0.8279005869863869,0.5769578585639357,0.8843914610479623,0.8114773917949545,0.6983362521891419,0.926221020628575,0.7877035851977227,0.5769578585639357,0.9602288984263233,0.8479344264214583,10068,2339,417,3190,0.5269984598052297,0.5,0.8271296527604297,0.6259798432250839,0.6095965103598692,0.8917692806221647,0.6176795580110497,0.867813695508827,0.6757005499120755,0.6259798432250839,0.884887459807074,0.750682895491017,2752,334,358,559,1.0169911821901634
9,0.0004,0.5,0.8412638940926689,0.5988123956207089,0.8946492930413086,0.8257435318771661,0.7174299688750556,0.9378838385701626,0.8180407513559231,0.5988123956207089,0.9642352941176471,0.8601964124592374,10245,2162,380,3227,0.4833747336737029,0.5,0.8181363977017237,0.5870967741935483,0.6946564885496184,0.8548282566429034,0.6363636363636364,0.871159441697157,0.6710436346207885,0.5870967741935483,0.9040438656614119,0.7747423725962609,2638,448,280,637,0.8928790618680639
