epoch,lr,train_threshold,train_accuracy,train_precision,train_recall_sensitivity,train_specificity,train_f1,train_roc_auc,train_pr_auc,train_ppv,train_npv,train_balanced_accuracy,train_tn,train_fp,train_fn,train_tp,train_loss,val_threshold,val_accuracy,val_precision,val_recall_sensitivity,val_specificity,val_f1,val_roc_auc,val_pr_auc,val_ppv,val_npv,val_balanced_accuracy,val_tn,val_fp,val_fn,val_tp,val_loss
1,0.0008,0.5,0.7531534906956413,0.47054817841334695,0.7662877737732188,0.7493350527927782,0.5830608585592237,0.8352052774164598,0.5958778874416624,0.47054817841334695,0.9168639053254438,0.7578114132829985,9297,3110,843,2764,0.7796102739741207,0.5,0.670497127154634,0.4027105517909003,0.9073064340239912,0.6001296176279974,0.5578276902447201,0.8529659750192766,0.6242465627940952,0.4027105517909003,0.9561177077955602,0.7537180258259943,1852,1234,85,832,0.7957039585329132
2,0.0008,0.5,0.7708255276632946,0.4946960767806028,0.8145273080121985,0.7581204158942533,0.6155457783364761,0.8689331632614186,0.6575931556183597,0.4946960767806028,0.9335980148883375,0.7863238619532259,9406,3001,669,2938,0.7013416716083838,0.5,0.7202098426180364,0.4346426271732131,0.7360959651035986,0.7154893065456902,0.5465587044534413,0.7926061412181937,0.4810035948243215,0.4346426271732131,0.9012244897959184,0.7257926358246445,2208,878,242,675,0.895258893765362
3,0.0008,0.5,0.7774447358561258,0.5036471586089907,0.8231217077904075,0.7641653905053599,0.6249210692485793,0.876652318198883,0.6839313646249716,0.5036471586089907,0.9369502915307837,0.7936435491478837,9481,2926,638,2969,0.6802858859989189,0.5,0.5281039220584561,0.30971025841816757,0.8625954198473282,0.4287103046014258,0.45577643330452317,0.7081923076107598,0.39886014783678503,0.30971025841816757,0.9130434782608695,0.645652862224377,1323,1763,126,791,1.0095477196653873
4,0.0004,0.5,0.7832521543649307,0.5115843270868825,0.8325478236761852,0.7689207705327638,0.6337448559670782,0.8885090490493519,0.7083584485559806,0.5115843270868825,0.9404574132492114,0.8007342971044744,9540,2867,604,3003,0.6478247514255815,0.5,0.8126405196102923,0.631083202511774,0.43838604143947657,0.923849643551523,0.5173745173745173,0.8357990601661848,0.5905945524415662,0.631083202511774,0.8469994058229352,0.6811178424954998,2851,235,515,402,0.8858537174242007
5,0.0004,0.5,0.8044835768702385,0.5419014084507042,0.8533407263654006,0.7902796808253405,0.6628620652525035,0.9037152243017967,0.7353057044342991,0.5419014084507042,0.9488097542094058,0.8218102035953705,9805,2602,529,3078,0.6042995771338048,0.5,0.8251311516362728,0.6407263294422828,0.5387131952017448,0.9102397926117952,0.5853080568720379,0.8619833758677985,0.6394758971194293,0.6407263294422828,0.8691212871287128,0.72447649390677,2809,277,423,494,0.8678432233536687
6,0.0004,0.5,0.8229674035219183,0.5713229859571323,0.8572220682007208,0.8130087853631015,0.6856635990686328,0.9150650509879448,0.7666705119313967,0.5713229859571323,0.9514242595736654,0.8351154267819112,10087,2320,515,3092,0.5687343802094177,0.5,0.5118661004246815,0.31528322052012825,0.965103598691385,0.3771872974724563,0.47529538131041893,0.8101592939867739,0.5513330025636628,0.31528322052012825,0.9732441471571907,0.6711454480819206,1164,1922,32,885,0.9862519005611781
7,0.0004,0.5,0.823279630323467,0.5709070998357364,0.8672026614915442,0.8105101958571774,0.6885318071758749,0.9182232639225077,0.7668068162051073,0.5709070998357364,0.95453251067869,0.8388564286743608,10056,2351,479,3128,0.5570594077478325,0.5,0.7586809892580565,0.4834347532116295,0.7797164667393675,0.7524303305249513,0.5968280467445742,0.853921498645517,0.631827348381376,0.4834347532116295,0.9199683042789224,0.7660733986321594,2322,764,202,715,0.7400696306058296
8,0.0002,0.5,0.8300237292369177,0.5802648285869763,0.8868866093706681,0.81349238333199,0.7015350877192983,0.9267877991463586,0.7904792012766949,0.5802648285869763,0.9611465574707171,0.850189496351329,10093,2314,408,3199,0.5274111709151655,0.5,0.8243817137147139,0.6616314199395771,0.4776444929116685,0.9274141283214518,0.5547815072830906,0.859297732539608,0.6516927251568312,0.6616314199395771,0.8566297515713858,0.7025293106165601,2862,224,479,438,0.9891350443977253
9,0.0002,0.5,0.8594354939428,0.6305855161787365,0.9076795120598835,0.845409849278633,0.7441754744857371,0.9467556446409862,0.8401156898589484,0.6305855161787365,0.969229347625208,0.8765446806692583,10489,1918,333,3274,0.45149761606605665,0.5,0.809642767924057,0.595797280593325,0.5256270447110142,0.8940375891121193,0.5585168018539977,0.8243970907415273,0.5876841469550632,0.595797280593325,0.8638071383844709,0.7098323169115668,2759,327,435,482,1.1835982388715103
10,0.0002,0.5,0.88016735356563,0.6732348111658456,0.9093429442750208,0.8716853389215765,0.7736761410543697,0.9580033866158844,0.867244634999617,0.6732348111658456,0.9706515885837372,0.8905141415982987,10815,1592,327,3280,0.3996954225594592,0.5,0.7946540094928803,0.5494276795005203,0.5757906215921483,0.8596889176928062,0.5623003194888179,0.8252996082494481,0.5901034113124974,0.5494276795005203,0.8721236028928336,0.7177397696424772,2653,433,389,528,0.9545199439551215
