epoch,lr,train_threshold,train_accuracy,train_precision,train_recall_sensitivity,train_specificity,train_f1,train_roc_auc,train_pr_auc,train_ppv,train_npv,train_balanced_accuracy,train_tn,train_fp,train_fn,train_tp,train_loss,val_threshold,val_accuracy,val_precision,val_recall_sensitivity,val_specificity,val_f1,val_roc_auc,val_pr_auc,val_ppv,val_npv,val_balanced_accuracy,val_tn,val_fp,val_fn,val_tp,val_loss
1,0.0008,0.5,0.7315473960284751,0.44518377693282635,0.7790407540892709,0.717739985492061,0.5665893739288235,0.8343790917819205,0.6012322693721579,0.44518377693282635,0.9178519892805607,0.748390369790666,8905,3502,797,2810,0.7766298071579107,0.5,0.7264551586310267,0.4499437570303712,0.8724100327153762,0.6830848995463383,0.5936920222634509,0.8591259927162526,0.6445463987616017,0.4499437570303712,0.9474157303370786,0.7777474661308572,2108,978,117,800,0.8771255804603171
2,0.0008,0.5,0.7692019482952417,0.4925895087427144,0.8200720820626559,0.7544128314661078,0.6154806491885143,0.8700863730284171,0.6694139889505416,0.4925895087427144,0.9351583574782696,0.7872424567643819,9360,3047,649,2958,0.6966176523286275,0.5,0.7684236822383212,0.4966577540106952,0.8102508178844057,0.7559948152948801,0.615830915872358,0.8715647618152405,0.6683768931705243,0.4966577540106952,0.9305943358595932,0.7831228165896429,2333,753,174,743,0.6954262998144001
3,0.0008,0.5,0.7765080554514799,0.5023033892727871,0.8464097588023288,0.7561860240186992,0.6304594734124935,0.8857508066278709,0.7042565432574209,0.5023033892727871,0.9442431561996779,0.801297891410514,9382,3025,554,3053,0.654155609624669,0.5,0.8048963277541844,0.5540540540540541,0.7600872410032715,0.8182112767336358,0.6409195402298851,0.8738408445358821,0.682054600729576,0.5540540540540541,0.9198542805100182,0.7891492588684537,2525,561,220,697,0.7488025314891872
4,0.0008,0.5,0.781566129636568,0.5091366303436714,0.8419739395619629,0.764004191182397,0.6345591307981613,0.8896961902236029,0.7103274901514701,0.5091366303436714,0.9432779381032939,0.80298906537218,9479,2928,570,3037,0.6437534321124179,0.5,0.7024731451411441,0.42908902691511386,0.9040348964013086,0.6425793907971484,0.581958581958582,0.8707173706703719,0.6743892925855938,0.42908902691511386,0.957508450024143,0.7733071435992285,1983,1103,88,829,0.7081958758006118
5,0.0008,0.5,0.7883726739103285,0.5182030728122913,0.8602716939284725,0.7674699766260982,0.6467952058363731,0.898434203537809,0.7282197166987738,0.5182030728122913,0.9497307001795332,0.8138708352772853,9522,2885,504,3103,0.6180368230273486,0.5,0.6984761428928303,0.424400417101147,0.8876772082878953,0.6422553467271549,0.5742504409171075,0.8623197880320665,0.6629861586800662,0.424400417101147,0.950599520383693,0.7649662775075251,1982,1104,103,814,0.760233620241705
6,0.0004,0.5,0.8007368552516548,0.5357880247763248,0.863321319656224,0.7825421133231241,0.6612166896698163,0.9038167392067344,0.7371857824696582,0.5357880247763248,0.9516761419329544,0.8229317164896741,9709,2698,493,3114,0.6016038845165163,0.5,0.7869098176367724,0.5233918128654971,0.7808069792802618,0.7887232663642255,0.6266958424507658,0.8657817943065775,0.6652535084544634,0.5233918128654971,0.923719165085389,0.7847651228222436,2434,652,201,716,0.741667396942437
7,0.0004,0.5,0.8164730860497065,0.5590106007067138,0.8771832547823676,0.7988232449423712,0.6828531347793245,0.9193348219653585,0.7725590347887081,0.5590106007067138,0.9572146030519606,0.8380032498623694,9911,2496,443,3164,0.5521679882984178,0.5,0.753185111166625,0.47779862414008756,0.8331515812431843,0.7294232015554115,0.6073131955484896,0.8621028163210785,0.6582219106692595,0.47779862414008756,0.9363560732113144,0.7812873913992979,2251,835,153,764,0.7527603371691889
8,0.0004,0.5,0.8308355189209442,0.5810176831468784,0.8927086221236484,0.8128475860401386,0.703902065799541,0.9312295287306286,0.7974556904006325,0.5810176831468784,0.963044308632544,0.8527781040818936,10085,2322,387,3220,0.5102565869702015,0.5,0.8173869597801648,0.5867537313432836,0.6859323882224646,0.8564484769928711,0.6324786324786325,0.8684603701523255,0.6680267792854518,0.5867537313432836,0.901740020470829,0.7711904326076678,2643,443,288,629,0.8854011198207494
