epoch,lr,train_threshold,train_accuracy,train_precision,train_recall_sensitivity,train_specificity,train_f1,train_roc_auc,train_pr_auc,train_ppv,train_npv,train_balanced_accuracy,train_tn,train_fp,train_fn,train_tp,train_loss,val_threshold,val_accuracy,val_precision,val_recall_sensitivity,val_specificity,val_f1,val_roc_auc,val_pr_auc,val_ppv,val_npv,val_balanced_accuracy,val_tn,val_fp,val_fn,val_tp,val_loss
1,0.0008,0.5,0.7372923691769702,0.45062541145490453,0.7590795675076241,0.7309583299750141,0.5655272126407105,0.8200950642505778,0.5662250764383334,0.45062541145490453,0.9125578587240893,0.745018948741319,9069,3338,869,2738,0.8083998272522299,0.5,0.784167289021658,0.533498759305211,0.680379746835443,0.8162267839687195,0.5980528511821975,0.8440983951396365,0.6365707986600416,0.533498759305211,0.8920940170940171,0.7483032654020813,835,188,101,215,0.8846576946542012
2,0.0008,0.5,0.7589609092044461,0.4790528233151184,0.8020515663986693,0.7464334649794471,0.5998341281360149,0.856173188852202,0.6265062374755437,0.4790528233151184,0.9284210526315789,0.7742425156890582,9261,3146,714,2893,0.7311979404576071,0.5,0.5519044062733384,0.34080717488789236,0.9620253164556962,0.4252199413489736,0.5033112582781457,0.8525743346078177,0.6534569570466595,0.34080717488789236,0.9731543624161074,0.693622628902335,435,588,12,304,0.894444984139748
3,0.0008,0.5,0.7620831772199326,0.48364749476397617,0.8322705849736624,0.7416780849520432,0.611779091094355,0.8697085355801251,0.6587062787537346,0.48364749476397617,0.9383093708575507,0.7869743349628529,9202,3205,605,3002,0.6997524260045348,0.5,0.5937266616878267,0.3619854721549637,0.9462025316455697,0.48484848484848486,0.5236427320490368,0.8463967977034536,0.6338286149144846,0.3619854721549637,0.9668615984405458,0.7155255082470273,496,527,17,299,0.8419915219578304
4,0.0008,0.5,0.7694517297364806,0.49314184282717444,0.8472414749098974,0.7468364632868542,0.6234190126478988,0.8779383710453124,0.6786161775634731,0.49314184282717444,0.9438728735866354,0.7970389690983758,9266,3141,551,3056,0.6744607745506827,0.5,0.8117998506348021,0.598159509202454,0.6170886075949367,0.8719452590420332,0.6074766355140186,0.8477548040635015,0.6410126444463069,0.598159509202454,0.8805528134254689,0.7445169333184849,892,131,121,195,0.8527550976431307
5,0.0004,0.5,0.7795678781066567,0.5063437139561707,0.8519545328527862,0.7585234142016604,0.635179826374535,0.8874098703279486,0.6968116307165758,0.5063437139561707,0.9463046757164404,0.8052389735272233,9411,2996,534,3073,0.6505849859502203,0.5,0.8080657206870799,0.6027874564459931,0.5474683544303798,0.8885630498533724,0.5737976782752903,0.8423629929346549,0.6192231575735536,0.6027874564459931,0.8640684410646388,0.718015702141876,909,114,143,173,0.9289883299938684
6,0.0004,0.5,0.7973648057949294,0.5309295967190704,0.8613806487385639,0.7787539292334972,0.6569404799661698,0.9009511609177939,0.7275805720289764,0.5309295967190704,0.9507970871875615,0.8200672889860305,9662,2745,500,3107,0.612082408283539,0.5,0.7744585511575803,0.5154867256637168,0.7373417721518988,0.7859237536656891,0.6067708333333334,0.8541055718475073,0.6397719403025872,0.5154867256637168,0.9064261555806088,0.761632762908794,804,219,83,233,0.7805067835858368
7,0.0004,0.5,0.8185337829399275,0.5622668324746847,0.8774604934848905,0.8014024341097767,0.6853616284105674,0.9185840183541094,0.7616588288492538,0.5622668324746847,0.9574386133846895,0.8394314637973337,9943,2464,442,3165,0.5543666717948665,0.5,0.6915608663181478,0.4250386398763524,0.870253164556962,0.6363636363636364,0.5711318795430945,0.839040672135813,0.6088442412039932,0.4250386398763524,0.9407514450867052,0.7533084004602992,651,372,41,275,0.7802111757522737
8,0.0004,0.5,0.8309604096415636,0.5823271130625686,0.8824507901303021,0.8159909728379141,0.7016422352033506,0.926656777212592,0.7831257964240311,0.5823271130625686,0.9598028062191885,0.8492208814841081,10124,2283,424,3183,0.5288098134603842,0.5,0.6945481702763256,0.4256,0.8417721518987342,0.6490713587487781,0.565356004250797,0.8402873157875199,0.606709556845739,0.4256,0.9299719887955182,0.7454217553237561,664,359,50,266,0.8443008118195708
9,0.0002,0.5,0.847695766204571,0.6104387291981845,0.8949265317438314,0.8339646973482712,0.7258010118043845,0.9369294576880715,0.8121347151425288,0.6104387291981845,0.9646652992727951,0.8644456145460513,10347,2060,379,3228,0.4899155045844977,0.5,0.6699029126213593,0.40869565217391307,0.8924050632911392,0.6011730205278593,0.5606361829025845,0.8325476075578159,0.5936378739557133,0.40869565217391307,0.9476117103235747,0.7467890419094992,615,408,34,282,0.9623506323805133
10,0.0002,0.5,0.866804046459348,0.6426635694928378,0.9204324923759357,0.8512130249052954,0.7568676621452183,0.9528091551741017,0.8532280672407568,0.6426635694928378,0.9735435103244838,0.8858227586406155,10561,1846,287,3320,0.42401574228056155,0.5,0.7886482449589246,0.5457063711911357,0.6234177215189873,0.8396871945259042,0.5819793205317577,0.8346696858334262,0.6005546386693389,0.5457063711911357,0.878323108384458,0.7315524580224457,859,164,119,197,1.028330588492108
11,0.0002,0.5,0.8972773822904958,0.7061790668348046,0.9315220404768506,0.8873216732489724,0.803347280334728,0.9679402947561128,0.8977020890151827,0.7061790668348046,0.9780561478322672,0.9094218568629115,11009,1398,247,3360,0.3496727044921519,0.5,0.7326362957430919,0.46096654275092935,0.7848101265822784,0.7165200391006843,0.5807962529274004,0.8295160671640868,0.5840735128812019,0.46096654275092935,0.9151061173533084,0.7506650828414814,733,290,68,248,1.0630640216600191
