epoch,lr,train_threshold,train_accuracy,train_precision,train_recall_sensitivity,train_specificity,train_f1,train_roc_auc,train_pr_auc,train_ppv,train_npv,train_balanced_accuracy,train_tn,train_fp,train_fn,train_tp,train_loss,val_threshold,val_accuracy,val_precision,val_recall_sensitivity,val_specificity,val_f1,val_roc_auc,val_pr_auc,val_ppv,val_npv,val_balanced_accuracy,val_tn,val_fp,val_fn,val_tp,val_loss
1,0.0008,0.5,0.7426626701636069,0.4580065359477124,0.7771000831716107,0.732650922866124,0.5763339159041843,0.8363051041528847,0.5952052008826345,0.4580065359477124,0.9187386294724075,0.7548755030188674,9090,3317,804,2803,0.7754271827238961,0.5,0.7731701224081938,0.6363636363636364,0.022900763358778626,0.9961114711600778,0.04421052631578947,0.7856284158026081,0.49579819750752857,0.6363636363636364,0.7743073047858942,0.5095061172594282,3074,12,896,21,1.1018523633435402
2,0.0008,0.5,0.7630198576245785,0.48456992777413,0.8184086498475187,0.7469170629483356,0.6087225487163626,0.8655901990096588,0.6594143700105441,0.48456992777413,0.9339850836524894,0.7826628563979272,9267,3140,655,2952,0.7100239551825158,0.5,0.6207844116912316,0.369518019973947,0.9280261723009815,0.5294880103694103,0.5285714285714286,0.8302998520775925,0.5754055784896855,0.369518019973947,0.9611764705882353,0.728757091335196,1634,1452,66,851,0.8559359120125476
3,0.0008,0.5,0.7759460472086924,0.5015830694884186,0.8344884945938453,0.7589264125090674,0.6265611990008326,0.8805924506384055,0.68947269896965,0.5015830694884186,0.9403775092379906,0.7967074535514564,9416,2991,597,3010,0.6704773258832386,0.5,0.7886585061204097,0.6577777777777778,0.1613958560523446,0.9750486066104991,0.2591943957968476,0.79705936190528,0.5292075878969958,0.6577777777777778,0.7964531498147168,0.5682222313314218,3009,77,769,148,1.0365256309479498
4,0.0008,0.5,0.7830023729236918,0.5111750761937013,0.8369836429165511,0.7673087773031353,0.6347103962998003,0.8855164486435024,0.6933753307774536,0.5111750761937013,0.9418282548476454,0.8021462101098432,9520,2887,588,3019,0.6557353842611302,0.5,0.801898576067949,0.6751412429378532,0.2606324972737186,0.9627349319507453,0.3760818253343824,0.8246983421806434,0.5733023807161215,0.6751412429378532,0.8141956700465881,0.611683714612232,2971,115,678,239,1.0797151813440373
5,0.0004,0.5,0.7931185212938678,0.5252664145754555,0.8472414749098974,0.777383734988313,0.6484880636604774,0.8948906451188414,0.7183492146667353,0.5252664145754555,0.9459591996861514,0.8123126049491052,9645,2762,551,3056,0.6322143343603535,0.5,0.7749188108918311,0.5155038759689923,0.2900763358778626,0.9189889825016202,0.3712491277041172,0.772665592880501,0.46107604715548384,0.5155038759689923,0.8133065672497849,0.6045326591897414,2836,250,651,266,0.9940879885595857
6,0.0004,0.5,0.8066067191207693,0.5451647183846972,0.8533407263654006,0.7930200693157089,0.6652977412731006,0.9076415249724097,0.7512342732981312,0.5451647183846972,0.9489776234567902,0.8231803978405547,9839,2568,529,3078,0.5931410419668496,0.5,0.8283787159630277,0.6763803680981595,0.48091603053435117,0.9316267012313675,0.5621414913957935,0.8546020972047399,0.6391101892786853,0.6763803680981595,0.8579528498955535,0.7062713658828593,2875,211,476,441,0.8953498260634797
7,0.0004,0.5,0.8147870613213438,0.5569777777777778,0.8685888550041586,0.799145643588297,0.6787261698440208,0.9148695292141819,0.76325262938965,0.5569777777777778,0.9543748195206468,0.8338672492962278,9915,2492,474,3133,0.569202765210136,0.5,0.8038970771921059,0.8173076923076923,0.18538713195201745,0.9876863253402463,0.3022222222222222,0.8393578909501593,0.6112773666621752,0.8173076923076923,0.8031620553359684,0.5865367286461318,3048,38,747,170,1.264525537874411
8,0.0004,0.5,0.8262145622580243,0.574990899162723,0.8757970612697532,0.8117997904408801,0.6942094275354357,0.923259882469292,0.778569675430611,0.574990899162723,0.9574144486692016,0.8437984258553166,10072,2335,448,3159,0.5382804611700818,0.5,0.7796652510617037,0.541371158392435,0.24972737186477645,0.9371354504212573,0.3417910447761194,0.7799641819989809,0.47039669936573736,0.541371158392435,0.8078212290502793,0.5934314111430169,2892,194,688,229,0.989786630387965
9,0.0002,0.5,0.834332459098289,0.5883660615042609,0.8805101192126421,0.8209075521882808,0.7053858967240422,0.9281264864542851,0.7920675147317376,0.5883660615042609,0.9594009042954031,0.8507088357004615,10185,2222,431,3176,0.5230782584660476,0.5,0.7881588808393705,0.6185567010309279,0.19629225736095965,0.9640311082307194,0.2980132450331126,0.8041582946447565,0.5133286870886693,0.6185567010309279,0.8014547413793104,0.5801616827958395,2975,111,737,180,1.2880933725205534
10,0.0002,0.5,0.851380042462845,0.6157328805885682,0.9049071250346549,0.8358184895623438,0.732824427480916,0.9446821753345863,0.8343698508160999,0.6157328805885682,0.9679828246056194,0.8703628072984994,10370,2037,343,3264,0.4593989205327659,0.5,0.7751686235323507,0.5064150943396226,0.7317339149400218,0.7880751782242384,0.5985727029438002,0.8472384872477879,0.6415890441652513,0.5064150943396226,0.9081404032860344,0.7599045465821301,2432,654,246,671,0.7864182838314389
11,0.0002,0.5,0.8706756587985512,0.6518386714116251,0.9140560022179096,0.8580639961312162,0.7609924985574149,0.9551587235704001,0.8602189437318808,0.6518386714116251,0.9717050018254838,0.8860599991745629,10646,1761,310,3297,0.41258413451537074,0.5,0.8228828378715963,0.6290322580645161,0.5528898582333697,0.9031108230719378,0.5885084155542658,0.8622448727181748,0.6494802920121863,0.6290322580645161,0.8717547700969659,0.7280003406526537,2787,299,410,507,1.0531954450843157
12,0.0002,0.5,0.8888472586486824,0.6881565396498455,0.926254505128916,0.8779721125171275,0.7896478373906878,0.9642813337999339,0.8876891819769057,0.6881565396498455,0.9761627385966485,0.9021133088230218,10893,1514,266,3341,0.3682208407962904,0.5,0.7571821134149388,0.48107364074328973,0.7622682660850599,0.7556707712248866,0.589873417721519,0.8473222369147331,0.6249107217097891,0.48107364074328973,0.9145098039215687,0.7589695186549732,2332,754,218,699,0.8736598647715835
